customer_id,customer_name,email,phone,city,loyalty_status,start_date,end_date,current_flag
CUST00061,Reyansh Subramanian,reyansh.subramanian61@gmail.com,+916532794476,,Bronze,2025-02-24,,Y
CUST00724,Navya Reddy,,+919307679795,Hyderabad,Platinum,2025-01-12,2025-02-25,N
CUST01026,Arun Reddy,arun.reddy1026@rediffmail.com,+916982287564,Bangalore,Bronze,2025-04-10,,Y
CUST00903,Arun Menon,arun.menon903@rediffmail.com,+919664760746,Hyderabad,Bronze,2025-02-14,,Y
CUST00684,Vihaan Singh,vihaan.singh684@gmail.com,+917235804889,Hyderabad,Bronze,2024-12-27,2025-02-10,N
CUST01138,Arjun Joshi,,,Chennai,Platinum,2025-03-02,2025-04-12,N
CUST00945,Aditya Rao,aditya.rao945@gmail.com,,,Bronze,2024-12-23,,Y
CUST00207,Vihaan Mehta,vihaan.mehta207@outlook.com,+919793239935,,Gold,2025-01-23,,Y
CUST00627,Manoj Chopra,,+919443354394,,Bronze,2025-02-17,,Y
CUST00077,Suresh Iyer,suresh.iyer77@outlook.com,+917829839246,Hyderabad,Silver,2025-02-18,,Y
CUST00297,Anika Deshmukh,anika.deshmukh297@yahoo.com,+919951980972,Bangalore,Bronze,2025-01-24,2025-03-22,N
CUST00438,Vikram Reddy,vikram.reddy438@rediffmail.com,+917992529076,,Silver,2025-03-04,,Y
CUST00158,Swetha Iyer,swetha.iyer158@gmail.com,,Hyderabad,Silver,2024-12-24,,Y
CUST00084,Aarav Kumar,aarav.kumar84@rediffmail.com,,Mumbai,Platinum,2025-03-19,,Y
CUST00556,Aditya Mehta,aditya.mehta556@rediffmail.com,+919232557385,,Gold,2025-01-21,,Y
CUST00428,Aditya Shetty,aditya.shetty428@yahoo.com,+916056469551,,Bronze,2025-01-07,2025-02-14,N
CUST00699,Vivaan Shetty,vivaan.shetty699@gmail.com,+919157929549,Chennai,Silver,2025-01-03,,Y
CUST00264,Saanvi Pillai,saanvi.pillai264@gmail.com,+919804948383,Chennai,Gold,2025-01-10,,Y
CUST01046,Rahul Krishnan,rahul.krishnan1046@yahoo.com,+917310748047,Mumbai,Gold,2025-01-17,2025-02-17,N
CUST00532,Harsha Subramanian,harsha.subramanian532@outlook.com,+916961145709,,Silver,2025-03-01,,Y
CUST00324,Ayaan Khan,ayaan.khan324@outlook.com,,Mumbai,Bronze,2024-12-30,,Y
CUST00462,Myra Pillai,myra.pillai462@rediffmail.com,+919333283684,Bangalore,Gold,2024-12-22,2025-02-01,N
CUST00968,Divya Bose,,,,Silver,2024-12-24,,Y
CUST00116,Ananya Gupta,ananya.gupta116@rediffmail.com,,Chennai,Gold,2024-12-26,,Y
CUST00307,Reyansh Rao,reyansh.rao307@yahoo.com,+916201588360,Chennai,Silver,2025-01-15,,Y
CUST00155,Aditya Joshi,,+918908712767,,Silver,2025-03-13,2025-04-10,N
CUST00709,Ira Krishnan,ira.krishnan709@outlook.com,+919242397375,Bangalore,Bronze,2025-02-07,,Y
CUST00972,Navya Rao,,+918330095230,Chennai,Silver,2024-12-24,,Y
CUST00792,Lakshmi Reddy,,+919818415816,Bangalore,Silver,2025-02-20,,Y
CUST00873,Lakshmi Nair,lakshmi.nair873@rediffmail.com,+916485149709,Hyderabad,Gold,2025-02-07,,Y
CUST00665,Arjun Naidu,,,Chennai,Bronze,2025-01-09,2025-03-01,N
CUST00638,Anika Nair,anika.nair638@yahoo.com,+916986180656,,Silver,2025-01-17,2025-03-15,N
CUST00278,Vikram Pillai,vikram.pillai278@gmail.com,,Chennai,Gold,2024-12-23,,Y
CUST00745,Aarav Bose,aarav.bose745@rediffmail.com,,,Platinum,2025-01-07,2025-02-18,N
CUST00974,Aarav Pillai,,+917640009369,Mumbai,Gold,2024-12-22,,Y
CUST00550,Harsha Patel,,+917848839098,,Bronze,2025-01-12,2025-02-23,N
CUST00055,Sneha Menon,,+916460518088,,Silver,2024-12-30,,Y
CUST01001,Aditya Das,aditya.das1001@outlook.com,+919531224645,Bangalore,Bronze,2025-01-07,,Y
CUST00358,Nandini Kumar,,,,Silver,2024-12-29,2025-02-18,N
CUST00201,Myra Menon,myra.menon201@rediffmail.com,+918185442834,Mumbai,Silver,2025-04-30,,Y
CUST00258,Manoj Subramanian,manoj.subramanian258@outlook.com,+917864353019,Bangalore,Silver,2025-01-17,2025-03-06,N
CUST00431,Aadhya Sharma,aadhya.sharma431@rediffmail.com,+919841427669,Hyderabad,Platinum,2025-01-24,,Y
CUST00511,Navya Deshmukh,navya.deshmukh511@rediffmail.com,,Chennai,Bronze,2024-12-31,,Y
CUST01125,Harsha Verma,harsha.verma1125@outlook.com,+917574909338,,Silver,2025-02-10,,Y
CUST01004,Pooja Verma,pooja.verma1004@gmail.com,,Mumbai,Bronze,2024-12-26,,Y
CUST00022,Pranav Subramanian,pranav.subramanian22@yahoo.com,+916347935612,Mumbai,Bronze,2025-01-01,2025-02-19,N
CUST00608,Suresh Bose,suresh.bose608@gmail.com,+917767914639,Mumbai,Platinum,2025-02-18,2025-04-11,N
CUST00195,Vikram Reddy,vikram.reddy195@yahoo.com,+916133803070,Hyderabad,Silver,2024-12-25,,Y
CUST00056,Vivaan Joshi,vivaan.joshi56@gmail.com,,Chennai,Bronze,2025-02-06,,Y
CUST00185,Aditya Das,,+917996131500,Bangalore,Platinum,2024-12-30,,Y
CUST00406,Ishaan Pillai,,,Hyderabad,Gold,2025-03-03,2025-04-26,N
CUST00740,Vihaan Menon,vihaan.menon740@yahoo.com,+919599034430,,Bronze,2024-12-22,,Y
CUST00483,Karthik Kulkarni,karthik.kulkarni483@outlook.com,+916977424320,Chennai,Bronze,2025-01-20,,Y
CUST01044,Krishna Krishnan,,+917179966969,Hyderabad,Bronze,2024-12-25,2025-01-28,N
CUST00295,Myra Rao,myra.rao295@gmail.com,+917684042211,,Silver,2025-02-19,,Y
CUST00029,Sai Sharma,sai.sharma29@yahoo.com,+917456673854,Bangalore,Bronze,2025-02-23,2025-03-20,N
CUST00784,Karthik Shetty,karthik.shetty784@rediffmail.com,+918046489529,Bangalore,Silver,2025-02-23,,Y
CUST00261,Rohan Pillai,rohan.pillai261@yahoo.com,+919891174920,Hyderabad,Gold,2025-01-15,,Y
CUST00444,Krishna Khan,krishna.khan444@rediffmail.com,+918618664281,Hyderabad,Gold,2025-01-17,,Y
CUST00446,Pranav Kulkarni,pranav.kulkarni446@outlook.com,+919257350975,,Platinum,2025-01-06,2025-03-05,N
CUST00506,Ishaan Kumar,ishaan.kumar506@outlook.com,+917610385922,Mumbai,Bronze,2025-02-12,2025-04-13,N
CUST00406,Ishaan Pillai,ishaan.pillai406@gmail.com,+918022779662,,Bronze,2025-01-20,2025-03-02,N
CUST00904,Pranav Naidu,pranav.naidu904@yahoo.com,+918852299601,Bangalore,Bronze,2025-02-04,2025-03-09,N
CUST00286,Manoj Kulkarni,manoj.kulkarni286@outlook.com,+918205072961,Hyderabad,Bronze,2025-03-03,,Y
CUST00875,Harsha Krishnan,harsha.krishnan875@outlook.com,+916464624458,Hyderabad,Silver,2024-12-20,2025-01-29,N
CUST00678,Arjun Kulkarni,arjun.kulkarni678@outlook.com,+917625556794,Hyderabad,Gold,2024-12-28,,Y
CUST00583,Rahul Joshi,,+916834425339,Bangalore,Gold,2025-01-06,,Y
CUST00769,Aditya Khan,,+919161515670,Mumbai,Gold,2025-01-19,2025-02-26,N
CUST00656,Madhavi Verma,,+919666993092,Mumbai,Gold,2025-01-24,,Y
CUST00933,Ishaan Shetty,ishaan.shetty933@yahoo.com,+916490465791,Chennai,Silver,2024-12-24,,Y
CUST00238,Arun Bose,arun.bose238@rediffmail.com,+919068568176,Hyderabad,Platinum,2025-01-09,2025-02-26,N
CUST00310,Ira Rao,ira.rao310@yahoo.com,+918429170011,Mumbai,Gold,2025-01-04,,Y
CUST00586,Ayaan Bose,,+919524934489,Mumbai,Platinum,2024-12-30,,Y
CUST00508,Ayaan Gupta,ayaan.gupta508@yahoo.com,+917796705895,Hyderabad,Platinum,2025-02-08,,Y
CUST01046,Rahul Krishnan,rahul.krishnan1046@yahoo.com,+917310748047,Chennai,Gold,2025-02-18,,Y
CUST00038,Sai Reddy,sai.reddy38@outlook.com,+917430630191,Bangalore,Platinum,2025-02-25,,Y
CUST00131,Pooja Singh,pooja.singh131@gmail.com,,Bangalore,Gold,2025-01-09,2025-02-16,N
CUST00322,Arjun Das,arjun.das322@outlook.com,+918062450984,Hyderabad,Silver,2025-03-26,,Y
CUST00855,Vihaan Joshi,,+916502242263,Hyderabad,Bronze,2024-12-26,,Y
CUST00045,Pooja Patel,,+918021429134,Chennai,Gold,2025-01-13,2025-03-04,N
CUST00283,Gayathri Krishnan,,+917696650761,Hyderabad,Bronze,2025-01-12,,Y
CUST00015,Anika Kumar,anika.kumar15@yahoo.com,,Mumbai,Gold,2025-01-02,,Y
CUST00861,Diya Shetty,diya.shetty861@gmail.com,+916153819189,Mumbai,Gold,2025-02-14,,Y
CUST00368,Keerthi Nair,keerthi.nair368@gmail.com,,Bangalore,Platinum,2025-03-07,,Y
CUST01122,Diya Joshi,diya.joshi1122@rediffmail.com,,Chennai,Platinum,2025-01-10,2025-03-03,N
CUST00707,Sai Menon,sai.menon707@gmail.com,+917087111118,Mumbai,Gold,2025-01-21,,Y
CUST00597,Diya Sharma,diya.sharma597@rediffmail.com,+918290165506,Bangalore,Platinum,2024-12-21,2025-01-26,N
CUST00758,Manoj Iyer,,,Chennai,Silver,2024-12-26,2025-02-08,N
CUST00352,Divya Joshi,divya.joshi352@yahoo.com,,Mumbai,Gold,2025-01-10,2025-03-04,N
CUST00033,Ira Shetty,ira.shetty33@yahoo.com,+919424306062,Chennai,Bronze,2025-01-06,2025-02-02,N
CUST00364,Nikhil Kumar,,+918683268953,Hyderabad,Bronze,2025-01-19,2025-02-22,N
CUST00673,Priya Pillai,priya.pillai673@yahoo.com,+918414722755,Chennai,Gold,2024-12-23,,Y
CUST00134,Sai Shetty,,+919069635097,Bangalore,Gold,2024-12-21,2025-01-25,N
CUST00315,Rahul Bose,,,,Silver,2025-01-18,,Y
CUST00814,Madhavi Krishnan,madhavi.krishnan814@gmail.com,+919185245103,Hyderabad,Bronze,2025-01-24,2025-03-20,N
CUST00955,Priya Verma,,+917914303808,,Bronze,2025-01-23,,Y
CUST00174,Keerthi Pillai,,,Hyderabad,Gold,2025-03-18,2025-04-21,N
CUST00009,Ayaan Kumar,,+919686970159,Bangalore,Gold,2024-12-24,,Y
CUST00182,Anika Pillai,,,Mumbai,Gold,2025-01-17,,Y
CUST00361,Lakshmi Gupta,lakshmi.gupta361@rediffmail.com,,,Platinum,2024-12-23,,Y
CUST00864,Vikram Deshmukh,vikram.deshmukh864@rediffmail.com,+918308078286,Hyderabad,Bronze,2025-03-13,,Y
CUST00223,Suresh Pillai,suresh.pillai223@yahoo.com,+916325176407,Mumbai,Silver,2024-12-25,,Y
CUST00554,Aadhya Shetty,,+919855333950,,Platinum,2025-01-20,,Y
CUST00441,Divya Sharma,,+918711769066,Bangalore,Silver,2025-01-21,,Y
CUST01124,Ishaan Shetty,,+916181718389,Chennai,Gold,2025-01-24,2025-02-18,N
CUST00512,Gayathri Menon,gayathri.menon512@yahoo.com,,Mumbai,Gold,2025-03-04,,Y
CUST00381,Madhavi Bose,madhavi.bose381@outlook.com,+917985731112,Mumbai,Platinum,2025-01-16,,Y
CUST00689,Pooja Menon,pooja.menon689@yahoo.com,+918069602241,Mumbai,Silver,2025-03-14,,Y
CUST00231,Rohan Deshmukh,rohan.deshmukh231@rediffmail.com,+917929056015,,Silver,2024-12-30,,Y
CUST00113,Ayaan Verma,ayaan.verma113@outlook.com,+916369466629,Mumbai,Gold,2025-02-15,,Y
CUST01085,Divya Kulkarni,divya.kulkarni1085@yahoo.com,,Mumbai,Platinum,2025-03-05,,Y
CUST01084,Ayaan Das,,,Chennai,Platinum,2025-01-18,,Y
CUST00863,Madhavi Sharma,madhavi.sharma863@outlook.com,,,Bronze,2025-01-07,2025-02-14,N
CUST00778,Priya Gupta,,+916417002066,Bangalore,Bronze,2024-12-30,,Y
CUST00154,Ayaan Shetty,,+918569373368,Mumbai,Bronze,2025-03-17,,Y
CUST00488,Reyansh Das,,+917520190346,,Platinum,2024-12-23,,Y
CUST00123,Arjun Singh,arjun.singh123@yahoo.com,+916835519040,Mumbai,Platinum,2024-12-29,,Y
CUST01061,Saanvi Reddy,saanvi.reddy1061@rediffmail.com,,,Bronze,2025-02-18,,Y
CUST00903,Arun Menon,,+919664760746,Mumbai,Bronze,2024-12-30,2025-02-13,N
CUST00613,Anika Iyer,anika.iyer613@yahoo.com,+917540035523,Hyderabad,Gold,2025-01-01,,Y
CUST00681,Lakshmi Kumar,lakshmi.kumar681@gmail.com,+916380437038,,Silver,2025-01-17,,Y
CUST00096,Karthik Chopra,karthik.chopra96@yahoo.com,,Chennai,Silver,2025-02-18,,Y
CUST00819,Aarav Chopra,,+916824016044,,Gold,2024-12-30,,Y
CUST00893,Ishaan Verma,ishaan.verma893@gmail.com,+916932729346,,Platinum,2024-12-30,,Y
CUST00625,Nandini Iyer,nandini.iyer625@rediffmail.com,+918228075594,Bangalore,Silver,2025-01-07,2025-02-12,N
CUST00956,Swetha Menon,swetha.menon956@gmail.com,+918161265959,Chennai,Gold,2025-01-06,,Y
CUST01062,Krishna Joshi,krishna.joshi1062@rediffmail.com,,Mumbai,Platinum,2025-01-31,,Y
CUST00837,Priya Iyer,priya.iyer837@gmail.com,+917110359790,Chennai,Silver,2024-12-21,,Y
CUST00679,Swetha Nair,swetha.nair679@gmail.com,+918627146977,Hyderabad,Silver,2025-01-27,,Y
CUST00145,Priya Patel,,,Bangalore,Gold,2024-12-27,,Y
CUST00385,Aarav Sharma,aarav.sharma385@outlook.com,+916636230839,,Platinum,2024-12-26,,Y
CUST00813,Divya Gupta,divya.gupta813@rediffmail.com,+916650162281,,Gold,2024-12-29,,Y
CUST00671,Suresh Sharma,,+916675916284,Chennai,Bronze,2025-04-04,,Y
CUST00347,Lakshmi Deshmukh,,+918981628772,Bangalore,Silver,2025-01-07,,Y
CUST00332,Pranav Singh,pranav.singh332@outlook.com,+919891765944,,Silver,2025-01-13,,Y
CUST00950,Divya Pillai,divya.pillai950@rediffmail.com,,Mumbai,Bronze,2025-01-09,,Y
CUST00667,Ayaan Iyer,ayaan.iyer667@gmail.com,,Chennai,Platinum,2025-01-07,,Y
CUST00637,Diya Patel,diya.patel637@yahoo.com,,Mumbai,Bronze,2025-01-09,,Y
CUST00580,Nikhil Kumar,nikhil.kumar580@rediffmail.com,,,Silver,2025-02-15,2025-03-13,N
CUST00248,Meera Subramanian,,+917905550218,Bangalore,Bronze,2025-01-24,,Y
CUST01110,Aadhya Krishnan,aadhya.krishnan1110@outlook.com,+918953147885,Chennai,Platinum,2025-01-16,2025-03-11,N
CUST00473,Ayaan Deshmukh,ayaan.deshmukh473@outlook.com,+918302171349,Bangalore,Gold,2024-12-22,2025-01-23,N
CUST00112,Swetha Verma,swetha.verma112@gmail.com,+919128673543,Hyderabad,Platinum,2024-12-26,2025-01-30,N
CUST00423,Ayaan Nair,ayaan.nair423@yahoo.com,+916587512624,,Silver,2025-01-23,,Y
CUST00167,Ishaan Rao,ishaan.rao167@outlook.com,,,Silver,2025-01-15,2025-02-12,N
CUST00258,Manoj Subramanian,manoj.subramanian258@outlook.com,+917864353019,Mumbai,Silver,2025-03-07,2025-04-07,N
CUST00196,Ira Nair,ira.nair196@rediffmail.com,+919548731332,Mumbai,Silver,2025-01-07,,Y
CUST00943,Vikram Patel,vikram.patel943@rediffmail.com,,Hyderabad,Silver,2025-01-15,,Y
CUST00611,Aditya Shetty,aditya.shetty611@gmail.com,,,Gold,2024-12-21,2025-01-30,N
CUST00401,Nandini Subramanian,,+916021146783,Chennai,Platinum,2025-02-21,,Y
CUST00179,Vivaan Nair,,,Hyderabad,Gold,2025-01-03,,Y
CUST00774,Karthik Das,karthik.das774@gmail.com,,Chennai,Silver,2024-12-20,,Y
CUST00372,Karthik Subramanian,karthik.subramanian372@gmail.com,+918962096735,,Silver,2025-01-18,,Y
CUST00211,Saanvi Das,,,Mumbai,Silver,2025-03-01,,Y
CUST00743,Madhavi Nair,,+917183840149,,Silver,2025-01-18,,Y
CUST00143,Suresh Reddy,suresh.reddy143@outlook.com,+917896176995,Hyderabad,Platinum,2024-12-30,,Y
CUST00336,Pooja Joshi,pooja.joshi336@gmail.com,+919812392854,Mumbai,Silver,2025-02-23,,Y
CUST01078,Arjun Menon,arjun.menon1078@outlook.com,+916294770891,Hyderabad,Bronze,2025-05-03,,Y
CUST00720,Krishna Gupta,krishna.gupta720@rediffmail.com,+919744234604,Mumbai,Platinum,2025-03-21,,Y
CUST00835,Rahul Chopra,rahul.chopra835@gmail.com,+916023374445,Chennai,Silver,2025-01-13,,Y
CUST00970,Pranav Nair,pranav.nair970@outlook.com,+917360093686,Chennai,Platinum,2025-04-03,,Y
CUST01030,Saanvi Bose,saanvi.bose1030@gmail.com,+916076659525,Hyderabad,Bronze,2025-04-07,,Y
CUST00062,Pooja Naidu,pooja.naidu62@gmail.com,+918366307444,,Bronze,2025-01-02,,Y
CUST01051,Sneha Singh,sneha.singh1051@yahoo.com,+916882127316,Hyderabad,Gold,2024-12-28,,Y
CUST00206,Arjun Singh,,+919073468075,Bangalore,Platinum,2025-01-19,,Y
CUST00568,Diya Rao,diya.rao568@outlook.com,+917971725299,Mumbai,Platinum,2025-02-15,,Y
CUST00356,Madhavi Naidu,madhavi.naidu356@gmail.com,+919859016463,Chennai,Silver,2024-12-20,2025-02-07,N
CUST00205,Nandini Gupta,nandini.gupta205@yahoo.com,+919111590073,Hyderabad,Silver,2025-01-01,,Y
CUST00970,Pranav Nair,pranav.nair970@outlook.com,+917360093686,Chennai,Platinum,2025-01-13,2025-03-06,N
CUST00216,Aditya Sharma,,+917489163980,Chennai,Silver,2025-01-18,2025-02-27,N
CUST01075,Sai Menon,sai.menon1075@yahoo.com,+919353222003,Chennai,Silver,2024-12-29,,Y
CUST00295,Myra Rao,myra.rao295@gmail.com,+917684042211,Hyderabad,Silver,2025-01-18,2025-02-18,N
CUST00120,Rohan Patel,rohan.patel120@gmail.com,+916408731972,Hyderabad,Bronze,2025-03-12,2025-05-02,N
CUST00098,Navya Reddy,,+917753983785,,Platinum,2024-12-30,,Y
CUST00428,Aditya Shetty,aditya.shetty428@yahoo.com,+916056469551,,Bronze,2025-02-15,2025-04-12,N
CUST00465,Navya Bose,,+917074021498,Chennai,Bronze,2025-01-22,,Y
CUST00241,Saanvi Das,,,Hyderabad,Platinum,2024-12-25,,Y
CUST00421,Vivaan Rao,vivaan.rao421@yahoo.com,,,Silver,2024-12-21,,Y
CUST00025,Navya Rao,navya.rao25@yahoo.com,+916471572411,Chennai,Silver,2025-01-14,,Y
CUST00493,Lakshmi Shetty,lakshmi.shetty493@yahoo.com,+918209938811,,Platinum,2025-01-13,,Y
CUST00642,Myra Joshi,,+918368358410,Chennai,Bronze,2025-03-13,,Y
CUST00022,Pranav Subramanian,pranav.subramanian22@yahoo.com,,,Silver,2025-02-20,2025-03-19,N
CUST01110,Aadhya Krishnan,,+918953147885,Chennai,Bronze,2025-03-12,2025-04-12,N
CUST01013,Arun Chopra,,,Bangalore,Silver,2025-01-07,,Y
CUST00829,Karthik Menon,karthik.menon829@yahoo.com,+918356151075,Bangalore,Bronze,2024-12-20,,Y
CUST00410,Vikram Pillai,,+916863957830,Bangalore,Bronze,2025-01-03,,Y
CUST00782,Aditya Mehta,,+916165260259,,Bronze,2025-01-07,2025-02-04,N
CUST01102,Ananya Khan,ananya.khan1102@yahoo.com,,Bangalore,Platinum,2024-12-31,,Y
CUST01076,Ira Deshmukh,ira.deshmukh1076@outlook.com,+918761091304,Chennai,Silver,2025-01-09,,Y
CUST01034,Kavya Krishnan,kavya.krishnan1034@gmail.com,+917430002961,Bangalore,Gold,2025-03-14,2025-04-13,N
CUST00857,Arjun Krishnan,arjun.krishnan857@rediffmail.com,,Mumbai,Gold,2025-03-21,2025-04-19,N
CUST00653,Gayathri Menon,,+918840208745,Bangalore,Gold,2025-01-07,,Y
CUST00368,Keerthi Nair,,,Bangalore,Bronze,2025-01-14,2025-03-06,N
CUST00865,Swetha Das,swetha.das865@rediffmail.com,+916576217927,Chennai,Bronze,2025-01-07,2025-02-03,N
CUST00632,Saanvi Menon,,+917855194364,Bangalore,Silver,2025-01-15,,Y
CUST01049,Gayathri Nair,,+917510412125,Bangalore,Bronze,2025-01-24,,Y
CUST00164,Vihaan Verma,,+918866066956,Hyderabad,Bronze,2025-01-03,,Y
CUST00938,Harsha Verma,harsha.verma938@outlook.com,+916357023061,Hyderabad,Silver,2024-12-24,,Y
CUST00958,Pooja Das,pooja.das958@gmail.com,+918196020544,,Platinum,2024-12-24,,Y
CUST00346,Vivaan Krishnan,vivaan.krishnan346@yahoo.com,+916608774591,Bangalore,Silver,2025-03-15,,Y
CUST00689,Pooja Menon,pooja.menon689@yahoo.com,+918069602241,,Bronze,2025-01-17,2025-02-11,N
CUST01131,Vihaan Das,vihaan.das1131@gmail.com,+917833709451,Bangalore,Gold,2025-03-09,,Y
CUST00663,Pranav Pillai,pranav.pillai663@yahoo.com,+918165389047,,Bronze,2024-12-20,,Y
CUST01003,Ishaan Singh,,,,Silver,2025-03-19,,Y
CUST00155,Aditya Joshi,aditya.joshi155@rediffmail.com,+918908712767,,Platinum,2025-04-11,,Y
CUST00235,Krishna Bose,,+916123169160,Hyderabad,Platinum,2025-01-18,2025-03-19,N
CUST00721,Lakshmi Chopra,lakshmi.chopra721@gmail.com,+918848869217,Hyderabad,Silver,2025-02-02,,Y
CUST00309,Ira Mehta,ira.mehta309@rediffmail.com,+919984691599,Chennai,Bronze,2024-12-24,2025-01-18,N
CUST00807,Ananya Gupta,ananya.gupta807@outlook.com,+917138557435,Hyderabad,Silver,2025-01-20,,Y
CUST01092,Aadhya Kumar,aadhya.kumar1092@rediffmail.com,+918761173411,Bangalore,Platinum,2025-04-04,,Y
CUST00127,Harsha Menon,,+918563837304,Mumbai,Platinum,2024-12-22,,Y
CUST00443,Suresh Patel,suresh.patel443@gmail.com,+917459956984,Mumbai,Gold,2025-01-03,,Y
CUST00422,Kavya Gupta,,,Mumbai,Platinum,2024-12-31,,Y
CUST00842,Saanvi Naidu,,,Chennai,Bronze,2025-01-12,,Y
CUST00267,Pranav Deshmukh,,+917536763196,Bangalore,Silver,2025-01-03,,Y
CUST00998,Sneha Pillai,sneha.pillai998@yahoo.com,+919687027978,Hyderabad,Platinum,2025-01-30,,Y
CUST01116,Ishaan Kumar,,+916265318476,Hyderabad,Silver,2025-02-08,2025-03-18,N
CUST00477,Pranav Das,pranav.das477@yahoo.com,+916723105561,Hyderabad,Platinum,2025-01-15,,Y
CUST00738,Vihaan Das,vihaan.das738@yahoo.com,+919889213018,Mumbai,Platinum,2025-01-05,,Y
CUST00131,Pooja Singh,,+918762295682,Hyderabad,Gold,2025-02-17,,Y
CUST00594,Karthik Gupta,karthik.gupta594@rediffmail.com,+916195571593,,Gold,2025-01-19,,Y
CUST00592,Navya Reddy,navya.reddy592@rediffmail.com,+918888495063,Mumbai,Gold,2025-02-25,,Y
CUST00037,Anika Mehta,anika.mehta37@outlook.com,,,Gold,2025-01-04,,Y
CUST00713,Vivaan Naidu,vivaan.naidu713@rediffmail.com,+919992832239,Mumbai,Silver,2024-12-27,,Y
CUST01005,Vikram Bose,vikram.bose1005@outlook.com,,Hyderabad,Platinum,2024-12-23,,Y
CUST00691,Reyansh Das,reyansh.das691@rediffmail.com,+919829756276,Bangalore,Bronze,2025-02-15,,Y
CUST00156,Ayaan Sharma,ayaan.sharma156@rediffmail.com,,Mumbai,Gold,2025-02-13,,Y
CUST00932,Karthik Reddy,,,Bangalore,Bronze,2024-12-29,,Y
CUST00901,Vihaan Mehta,,+916630125024,Hyderabad,Silver,2025-02-10,,Y
CUST00246,Anika Deshmukh,anika.deshmukh246@rediffmail.com,+919880818066,Hyderabad,Silver,2025-01-24,,Y
CUST00079,Madhavi Das,madhavi.das79@outlook.com,+918388938933,Hyderabad,Gold,2024-12-22,,Y
CUST00375,Reyansh Mehta,,+916305418696,Bangalore,Platinum,2025-02-17,,Y
CUST00403,Sai Kulkarni,sai.kulkarni403@yahoo.com,,Hyderabad,Gold,2025-01-20,,Y
CUST00197,Reyansh Patel,,+916146084667,Bangalore,Bronze,2025-03-01,,Y
CUST00389,Arjun Gupta,arjun.gupta389@yahoo.com,+917867298620,Bangalore,Silver,2025-01-01,,Y
CUST00918,Gayathri Singh,gayathri.singh918@gmail.com,,Chennai,Gold,2025-01-24,,Y
CUST00780,Ayaan Mehta,ayaan.mehta780@gmail.com,+916419852638,Chennai,Gold,2025-01-07,,Y
CUST00178,Pooja Mehta,pooja.mehta178@outlook.com,+917203768692,,Bronze,2024-12-23,,Y
CUST01041,Harsha Rao,harsha.rao1041@yahoo.com,+916899919148,Hyderabad,Platinum,2025-01-09,,Y
CUST00544,Karthik Verma,,+918650272918,,Platinum,2024-12-28,,Y
CUST00108,Ayaan Singh,ayaan.singh108@outlook.com,+919735417838,Bangalore,Platinum,2025-02-05,2025-04-02,N
CUST00413,Lakshmi Singh,,+919554085517,,Gold,2025-03-13,,Y
CUST00625,Nandini Iyer,nandini.iyer625@rediffmail.com,+918228075594,Chennai,Silver,2025-02-13,,Y
CUST00805,Myra Verma,myra.verma805@gmail.com,+916183582187,Bangalore,Platinum,2024-12-27,2025-01-24,N
CUST00960,Gayathri Patel,gayathri.patel960@outlook.com,,Chennai,Silver,2025-03-26,,Y
CUST00099,Divya Bose,,+916234026666,Bangalore,Gold,2025-03-07,,Y
CUST00141,Ananya Patel,,,Hyderabad,Platinum,2025-01-17,,Y
CUST00383,Rohan Naidu,rohan.naidu383@rediffmail.com,+917120420668,Hyderabad,Silver,2025-02-06,2025-03-08,N
CUST00939,Aditya Kulkarni,aditya.kulkarni939@gmail.com,+918968065674,Hyderabad,Gold,2025-04-06,,Y
CUST00876,Ayaan Patel,ayaan.patel876@outlook.com,+916277088736,Mumbai,Platinum,2025-01-13,,Y
CUST00054,Manoj Mehta,,+919469649281,Mumbai,Platinum,2025-01-04,,Y
CUST00330,Divya Pillai,divya.pillai330@gmail.com,+918386501496,Hyderabad,Silver,2024-12-20,2025-02-17,N
CUST01067,Vivaan Gupta,,+917072999585,Bangalore,Silver,2025-01-10,,Y
CUST00966,Rahul Reddy,rahul.reddy966@yahoo.com,,Chennai,Bronze,2025-01-13,,Y
CUST00894,Arjun Pillai,arjun.pillai894@outlook.com,+916957600832,,Platinum,2024-12-24,,Y
CUST00628,Pranav Nair,,+918240579826,Mumbai,Bronze,2025-01-02,,Y
CUST00996,Nikhil Krishnan,nikhil.krishnan996@outlook.com,,,Gold,2025-01-17,,Y
CUST00952,Divya Krishnan,divya.krishnan952@rediffmail.com,+916719369940,Chennai,Silver,2024-12-27,2025-01-30,N
CUST00088,Harsha Kumar,harsha.kumar88@yahoo.com,,Chennai,Platinum,2024-12-24,,Y
CUST00039,Arjun Kumar,arjun.kumar39@outlook.com,+919091833985,Mumbai,Silver,2025-01-01,,Y
CUST00504,Divya Verma,divya.verma504@yahoo.com,+917251111009,Hyderabad,Silver,2025-01-06,2025-02-16,N
CUST00323,Nikhil Chopra,nikhil.chopra323@rediffmail.com,,,Silver,2025-01-16,,Y
CUST00635,Suresh Krishnan,suresh.krishnan635@yahoo.com,,Mumbai,Bronze,2025-01-03,,Y
CUST00281,Rahul Patel,,,,Gold,2024-12-21,,Y
CUST00999,Arun Khan,arun.khan999@outlook.com,,Chennai,Gold,2025-01-17,,Y
